release,tile_file,ra_centre,dec_centre,patch,url
DR4.0,KiDS_DR4.0_29.4_-32.1_ugriZYJHKs_cat.fits,29.4,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_29.4_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_29.6_-29.2_ugriZYJHKs_cat.fits,29.6,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_29.6_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_29.7_-33.1_ugriZYJHKs_cat.fits,29.7,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_29.7_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_29.9_-30.2_ugriZYJHKs_cat.fits,29.9,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_29.9_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_30.0_-34.1_ugriZYJHKs_cat.fits,30.0,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_30.0_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_30.3_-31.2_ugriZYJHKs_cat.fits,30.3,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_30.3_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_30.5_-28.2_ugriZYJHKs_cat.fits,30.5,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_30.5_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_30.6_-32.1_ugriZYJHKs_cat.fits,30.6,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_30.6_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_30.9_-33.1_ugriZYJHKs_cat.fits,30.9,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_30.9_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_31.2_-34.1_ugriZYJHKs_cat.fits,31.2,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_31.2_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_31.5_-31.2_ugriZYJHKs_cat.fits,31.5,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_31.5_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_31.6_-28.2_ugriZYJHKs_cat.fits,31.6,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_31.6_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_31.8_-32.1_ugriZYJHKs_cat.fits,31.8,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_31.8_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_31.9_-29.2_ugriZYJHKs_cat.fits,31.9,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_31.9_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_32.1_-33.1_ugriZYJHKs_cat.fits,32.1,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_32.1_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_32.2_-30.2_ugriZYJHKs_cat.fits,32.2,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_32.2_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_32.4_-34.1_ugriZYJHKs_cat.fits,32.4,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_32.4_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_32.6_-31.2_ugriZYJHKs_cat.fits,32.6,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_32.6_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_32.7_-28.2_ugriZYJHKs_cat.fits,32.7,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_32.7_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_32.9_-32.1_ugriZYJHKs_cat.fits,32.9,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_32.9_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_329.4_-32.1_ugriZYJHKs_cat.fits,329.4,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_329.4_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_329.5_-28.2_ugriZYJHKs_cat.fits,329.5,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_329.5_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_329.6_-35.1_ugriZYJHKs_cat.fits,329.6,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_329.6_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_329.7_-27.2_ugriZYJHKs_cat.fits,329.7,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_329.7_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_329.7_-31.2_ugriZYJHKs_cat.fits,329.7,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_329.7_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_330.0_-34.1_ugriZYJHKs_cat.fits,330.0,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_330.0_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_330.1_-30.2_ugriZYJHKs_cat.fits,330.1,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_330.1_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_330.3_-33.1_ugriZYJHKs_cat.fits,330.3,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_330.3_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_330.4_-29.2_ugriZYJHKs_cat.fits,330.4,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_330.4_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_330.6_-32.1_ugriZYJHKs_cat.fits,330.6,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_330.6_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_330.8_-27.2_ugriZYJHKs_cat.fits,330.8,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_330.8_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_330.8_-35.1_ugriZYJHKs_cat.fits,330.8,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_330.8_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_330.9_-31.2_ugriZYJHKs_cat.fits,330.9,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_330.9_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_331.2_-30.2_ugriZYJHKs_cat.fits,331.2,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_331.2_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_331.2_-34.1_ugriZYJHKs_cat.fits,331.2,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_331.2_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_331.5_-29.2_ugriZYJHKs_cat.fits,331.5,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_331.5_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_331.5_-33.1_ugriZYJHKs_cat.fits,331.5,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_331.5_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_331.8_-28.2_ugriZYJHKs_cat.fits,331.8,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_331.8_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_331.8_-32.1_ugriZYJHKs_cat.fits,331.8,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_331.8_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_332.0_-27.2_ugriZYJHKs_cat.fits,332.0,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_332.0_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_332.0_-31.2_ugriZYJHKs_cat.fits,332.0,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_332.0_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_332.0_-35.1_ugriZYJHKs_cat.fits,332.0,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_332.0_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_332.4_-30.2_ugriZYJHKs_cat.fits,332.4,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_332.4_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_332.4_-34.1_ugriZYJHKs_cat.fits,332.4,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_332.4_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_332.7_-29.2_ugriZYJHKs_cat.fits,332.7,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_332.7_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_332.7_-33.1_ugriZYJHKs_cat.fits,332.7,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_332.7_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_332.9_-28.2_ugriZYJHKs_cat.fits,332.9,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_332.9_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_332.9_-32.1_ugriZYJHKs_cat.fits,332.9,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_332.9_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_333.2_-31.2_ugriZYJHKs_cat.fits,333.2,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_333.2_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_333.2_-35.1_ugriZYJHKs_cat.fits,333.2,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_333.2_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_33.3_-33.1_ugriZYJHKs_cat.fits,33.3,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_33.3_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_333.5_-30.2_ugriZYJHKs_cat.fits,333.5,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_333.5_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_333.6_-34.1_ugriZYJHKs_cat.fits,333.6,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_333.6_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_333.8_-29.2_ugriZYJHKs_cat.fits,333.8,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_333.8_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_333.9_-33.1_ugriZYJHKs_cat.fits,333.9,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_333.9_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_334.0_-28.2_ugriZYJHKs_cat.fits,334.0,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_334.0_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_334.1_-32.1_ugriZYJHKs_cat.fits,334.1,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_334.1_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_334.2_-27.2_ugriZYJHKs_cat.fits,334.2,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_334.2_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_33.4_-30.2_ugriZYJHKs_cat.fits,33.4,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_33.4_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_334.4_-31.2_ugriZYJHKs_cat.fits,334.4,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_334.4_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_334.5_-35.1_ugriZYJHKs_cat.fits,334.5,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_334.5_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_334.7_-30.2_ugriZYJHKs_cat.fits,334.7,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_334.7_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_334.8_-34.1_ugriZYJHKs_cat.fits,334.8,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_334.8_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_334.9_-29.2_ugriZYJHKs_cat.fits,334.9,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_334.9_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_335.0_-33.1_ugriZYJHKs_cat.fits,335.0,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_335.0_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_335.2_-28.2_ugriZYJHKs_cat.fits,335.2,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_335.2_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_335.3_-32.1_ugriZYJHKs_cat.fits,335.3,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_335.3_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_335.5_-31.2_ugriZYJHKs_cat.fits,335.5,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_335.5_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_335.7_-35.1_ugriZYJHKs_cat.fits,335.7,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_335.7_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_335.8_-30.2_ugriZYJHKs_cat.fits,335.8,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_335.8_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_336.0_-34.1_ugriZYJHKs_cat.fits,336.0,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_336.0_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_336.1_-29.2_ugriZYJHKs_cat.fits,336.1,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_336.1_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_336.2_-33.1_ugriZYJHKs_cat.fits,336.2,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_336.2_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_336.3_-28.2_ugriZYJHKs_cat.fits,336.3,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_336.3_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_33.6_-34.1_ugriZYJHKs_cat.fits,33.6,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_33.6_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_336.5_-32.1_ugriZYJHKs_cat.fits,336.5,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_336.5_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_336.7_-31.2_ugriZYJHKs_cat.fits,336.7,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_336.7_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_336.9_-35.1_ugriZYJHKs_cat.fits,336.9,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_336.9_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_337.0_-30.2_ugriZYJHKs_cat.fits,337.0,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_337.0_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_337.2_-29.2_ugriZYJHKs_cat.fits,337.2,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_337.2_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_337.2_-34.1_ugriZYJHKs_cat.fits,337.2,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_337.2_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_337.4_-28.2_ugriZYJHKs_cat.fits,337.4,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_337.4_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_337.4_-33.1_ugriZYJHKs_cat.fits,337.4,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_337.4_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_337.6_-27.2_ugriZYJHKs_cat.fits,337.6,-27.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_337.6_-27.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_337.6_-32.1_ugriZYJHKs_cat.fits,337.6,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_337.6_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_337.9_-31.2_ugriZYJHKs_cat.fits,337.9,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_337.9_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_338.1_-30.2_ugriZYJHKs_cat.fits,338.1,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_338.1_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_338.1_-35.1_ugriZYJHKs_cat.fits,338.1,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_338.1_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_33.8_-31.2_ugriZYJHKs_cat.fits,33.8,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_33.8_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_338.4_-29.2_ugriZYJHKs_cat.fits,338.4,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_338.4_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_338.4_-34.1_ugriZYJHKs_cat.fits,338.4,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_338.4_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_338.6_-28.2_ugriZYJHKs_cat.fits,338.6,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_338.6_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_338.6_-33.1_ugriZYJHKs_cat.fits,338.6,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_338.6_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_339.0_-31.2_ugriZYJHKs_cat.fits,339.0,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_339.0_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_33.9_-28.2_ugriZYJHKs_cat.fits,33.9,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_33.9_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_339.3_-30.2_ugriZYJHKs_cat.fits,339.3,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_339.3_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_339.3_-35.1_ugriZYJHKs_cat.fits,339.3,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_339.3_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_339.5_-29.2_ugriZYJHKs_cat.fits,339.5,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_339.5_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_339.6_-34.1_ugriZYJHKs_cat.fits,339.6,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_339.6_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_339.7_-28.2_ugriZYJHKs_cat.fits,339.7,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_339.7_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_339.8_-33.1_ugriZYJHKs_cat.fits,339.8,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_339.8_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_340.4_-30.2_ugriZYJHKs_cat.fits,340.4,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_340.4_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_340.5_-35.1_ugriZYJHKs_cat.fits,340.5,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_340.5_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_340.6_-29.2_ugriZYJHKs_cat.fits,340.6,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_340.6_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_340.8_-28.2_ugriZYJHKs_cat.fits,340.8,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_340.8_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_340.8_-34.1_ugriZYJHKs_cat.fits,340.8,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_340.8_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_341.0_-33.1_ugriZYJHKs_cat.fits,341.0,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_341.0_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_341.2_-32.1_ugriZYJHKs_cat.fits,341.2,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_341.2_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_34.1_-32.1_ugriZYJHKs_cat.fits,34.1,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_34.1_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_341.4_-31.2_ugriZYJHKs_cat.fits,341.4,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_341.4_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_341.6_-30.2_ugriZYJHKs_cat.fits,341.6,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_341.6_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_341.8_-29.2_ugriZYJHKs_cat.fits,341.8,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_341.8_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_341.8_-35.1_ugriZYJHKs_cat.fits,341.8,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_341.8_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_342.0_-34.1_ugriZYJHKs_cat.fits,342.0,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_342.0_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_342.2_-33.1_ugriZYJHKs_cat.fits,342.2,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_342.2_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_34.2_-29.2_ugriZYJHKs_cat.fits,34.2,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_34.2_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_342.4_-32.1_ugriZYJHKs_cat.fits,342.4,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_342.4_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_342.5_-31.2_ugriZYJHKs_cat.fits,342.5,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_342.5_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_342.7_-30.2_ugriZYJHKs_cat.fits,342.7,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_342.7_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_342.9_-29.2_ugriZYJHKs_cat.fits,342.9,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_342.9_-29.2_ugriZYJHKs_cat.fits
