CUBEIDPUB,CUBEID,CATID,CUBEFWHM,ISBEST,CATSOURCE,WARNSTAR,WARNFILL,WARNZ,WARNMULT,WARNSKER,WARNWCS,WARNEMFT,WARNSKEM,WARNSK2M,WARNSK4M
"381207_A","381207_7_Y13SAR1_P002_09T004_2013_03_05-2013_03_17","381207",1.8350329,1,1,0,0,0,0,0,0,0,0,0,0
"381215_A","381215_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","381215",2.4094105,1,1,0,0,0,0,0,0,0,0,0,0
"381219_A","381219_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","381219",2.392221,1,1,0,0,0,0,0,0,0,0,0,0
"381221_A","381221_6_Y17SAR2_P001_09T127_2018_02_12-2018_02_19","381221",1.9261848,1,1,0,0,0,0,0,0,0,0,0,0
"381225_A","381225_7_Y13SAR1_P002_09T004_2013_03_05-2013_03_17","381225",1.8350329,1,1,0,0,0,0,0,0,0,0,0,0
"381229_A","381229_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","381229",2.4094105,1,1,0,0,0,0,0,0,0,0,0,0
"381502_A","381502_7_Y14SBR2_P002_09T089_2015_01_19-2015_01_26","381502",2.7195387,1,1,0,0,0,0,0,0,0,0,0,0
"381802_A","381802_7_Y15SAR2_P003_09T113_2016_02_08-2016_02_14","381802",2.3525186,1,1,0,0,0,0,0,0,0,0,0,0
"381979_A","381979_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","381979",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"382152_A","382152_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","382152",1.8180883,1,1,0,0,0,0,0,0,0,0,0,0
"382154_A","382154_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","382154",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"382158_A","382158_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","382158",1.8180883,1,1,0,0,0,0,0,0,0,0,0,0
"382505_A","382505_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","382505",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"382538_A","382538_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","382538",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"382563_A","382563_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","382563",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"382631_A","382631_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","382631",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"382659_A","382659_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","382659",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"382731_A","382731_7_Y15SAR2_P002_09T110_2016_02_08-2016_02_14","382731",1.9860961,1,1,0,0,0,0,0,0,0,0,0,0
"382764_A","382764_7_Y15SAR2_P002_09T110_2016_02_08-2016_02_14","382764",1.9860961,1,1,0,0,0,0,1,0,0,0,0,0
"383033_A","383033_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","383033",1.6733749,1,1,0,0,0,0,0,0,0,0,0,0
"383130_A","383130_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","383130",1.360536,1,1,0,0,0,0,0,0,0,0,0,0
"383147_A","383147_7_Y14SBR2_P001_09T088_2015_01_19-2015_01_26","383147",1.6550151,1,1,0,0,0,0,0,0,0,0,0,0
"383259_A","383259_8_Y13SAR1_P010_09T010_2013_03_05-2013_03_17","383259",2.5491083,1,1,0,0,0,0,0,0,0,0,0,0
"383283_A","383283_8_Y13SAR1_P010_09T010_2013_03_05-2013_03_17","383283",2.5491083,1,1,0,0,0,0,0,0,0,0,0,0
"383318_A","383318_8_Y13SAR1_P010_09T010_2013_03_05-2013_03_17","383318",2.5491083,1,1,0,0,0,0,0,0,0,0,0,0
"386264_A","386264_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","386264",2.392221,1,3,0,1,0,2,0,0,0,0,0,0
"386268_A","386268_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","386268",2.4094105,1,1,0,0,0,0,0,0,0,0,0,0
"386285_A","386285_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","386285",2.392221,1,1,0,0,0,0,0,0,0,0,0,0
"386286_A","386286_7_Y14SAR1_P006_09T066_2015_02_16-2015_02_25","386286",1.7246832,1,1,0,0,0,0,0,0,0,0,0,0
"386316_A","386316_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","386316",2.392221,1,1,0,0,0,0,0,0,0,0,0,0
"386366_A","386366_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","386366",2.392221,1,1,0,0,0,0,0,0,0,0,0,0
"386402_A","386402_6_Y17SAR2_P001_09T127_2018_02_12-2018_02_19","386402",1.9261848,1,1,0,0,0,0,0,0,0,0,0,0
"386431_A","386431_6_Y17SAR2_P001_09T127_2018_02_12-2018_02_19","386431",1.9261848,1,1,0,0,0,0,0,0,0,0,0,0
"386673_A","386673_7_Y15SAR2_P003_09T113_2016_02_08-2016_02_14","386673",2.3525186,1,1,0,0,0,0,0,0,0,0,0,0
"386720_A","386720_7_Y15SAR2_P003_09T113_2016_02_08-2016_02_14","386720",2.3525186,1,1,0,0,0,0,0,0,0,0,0,0
"386722_A","386722_7_Y15SAR2_P003_09T113_2016_02_08-2016_02_14","386722",2.3525186,1,1,0,0,0,0,0,0,0,0,0,0
"386892_A","386892_7_Y15SAR2_P003_09T113_2016_02_08-2016_02_14","386892",2.3525186,1,1,0,0,0,0,0,0,0,0,0,0
"386898_A","386898_7_Y15SAR2_P003_09T113_2016_02_08-2016_02_14","386898",2.3525186,1,1,0,0,0,0,0,0,0,0,0,0
"387041_A","387041_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","387041",1.6425993,1,3,0,1,0,0,0,0,0,0,0,0
"387042_A","387042_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","387042",1.6425993,1,1,0,0,0,0,0,0,0,0,0,0
"387080_A","387080_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","387080",1.6425993,1,1,0,0,0,0,0,0,0,0,0,0
"387553_A","387553_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","387553",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"387675_A","387675_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","387675",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"387687_A","387687_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","387687",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"387690_A","387690_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","387690",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"387715_A","387715_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","387715",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"387719_A","387719_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","387719",2.1866608,1,1,0,0,0,0,0,0,0,0,0,0
"388146_A","388146_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","388146",1.6733749,1,1,0,0,0,0,0,0,0,0,0,0
"388200_A","388200_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","388200",1.6733749,1,1,0,0,0,0,0,0,0,0,0,0
"388390_A","388390_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","388390",1.6733749,1,1,0,0,0,0,0,0,0,0,0,0
"388424_A","388424_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","388424",1.360536,1,1,0,0,0,0,0,0,0,0,0,0
"388451_A","388451_8_Y13SAR1_P010_09T010_2013_03_05-2013_03_17","388451",2.5491083,1,1,0,0,0,0,0,0,0,0,0,0
"388476_A","388476_8_Y13SAR1_P010_09T010_2013_03_05-2013_03_17","388476",2.5491083,1,1,0,0,0,0,0,0,0,0,0,0
"388479_A","388479_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","388479",1.360536,1,3,0,1,0,0,0,0,0,0,0,0
"388513_A","388513_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","388513",1.360536,1,1,0,0,0,0,0,0,0,0,0,0
"388552_A","388552_8_Y13SAR1_P010_09T010_2013_03_05-2013_03_17","388552",2.5491083,1,1,0,0,0,0,0,0,0,0,0,0
"388558_A","388558_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","388558",1.360536,1,1,0,0,0,2,0,0,0,0,0,0
"388603_A","388603_8_Y13SAR1_P010_09T010_2013_03_05-2013_03_17","388603",2.5491083,1,1,0,0,0,0,0,0,0,0,0,0
"3894635_A","3894635_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","3894635",1.7604245,1,1,0,0,0,0,0,0,0,0,0,0
"3895257_A","3895257_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","3895257",1.7604245,1,1,0,0,0,0,0,0,0,0,0,0
"3895503_A","3895503_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","3895503",1.7604245,1,1,0,0,0,0,0,0,0,0,0,0
"3895823_A","3895823_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19","3895823",1.5288186,1,1,0,0,0,0,0,0,0,0,0,0
"3896912_A","3896912_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19","3896912",1.7603855,1,1,0,0,0,0,0,0,0,0,0,0
"3897281_A","3897281_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19","3897281",1.7603855,1,1,0,0,0,0,0,0,0,0,0,0
"39057_B","39057_7_Y14SAR4_P004_12T066_2017_03_24-2017_04_02","39057",2.2188303,0,1,0,0,0,0,0,0,0,0,0,0
"39057_C","39057_7_Y17SAR3_P001_12T102_2018_02_12-2018_02_19","39057",1.6118999,1,1,0,0,0,0,0,0,0,0,0,0
"39057_A","39057_9_Y14SAR4_P004_12T066_2014_05_23-2014_06_01","39057",2.2280612,0,1,0,0,0,0,0,0,0,0,0,0
"39108_A","39108_8_Y13SAR1_P015_12T014_2013_04_12-2013_04_16","39108",2.9500344,1,1,0,0,0,0,0,0,0,0,0,0
"39131_B","39131_7_Y14SAR4_P004_12T066_2017_03_24-2017_04_02","39131",2.2188303,0,1,0,0,0,0,0,0,0,0,0,0
"39131_C","39131_7_Y17SAR3_P001_12T102_2018_02_12-2018_02_19","39131",1.6118999,0,1,0,0,0,0,0,0,0,0,0,0
"39131_A","39131_9_Y14SAR4_P004_12T066_2014_05_23-2014_06_01","39131",2.2280612,1,1,0,0,0,0,0,0,0,0,0,0
"3913888_A","3913888_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19","3913888",1.3624305,1,1,0,0,0,0,0,0,0,0,0,0
"39145_B","39145_7_Y14SAR4_P004_12T066_2017_03_24-2017_04_02","39145",2.2188303,0,1,0,0,0,0,0,0,0,0,0,0
"39145_C","39145_7_Y17SAR3_P001_12T102_2018_02_12-2018_02_19","39145",1.6118999,1,1,0,0,0,0,0,0,0,0,0,0
"39145_A","39145_9_Y14SAR4_P004_12T066_2014_05_23-2014_06_01","39145",2.2280612,0,1,0,0,0,0,0,0,0,0,0,0
"39365_A","39365_7_Y15SAR3_P006_12T098_2016_03_03-2016_03_13","39365",2.2091076,1,1,0,0,0,0,0,0,0,0,0,0
"39475_A","39475_7_Y15SAR3_P006_12T098_2016_03_03-2016_03_13","39475",2.2091076,1,1,0,0,0,1,0,0,0,0,0,0
"39539_A","39539_7_Y17SAR3_P008_12T109_2018_04_09-2018_04_19","39539",1.895166,1,1,0,0,0,1,0,0,0,0,0,0
"39594_A","39594_7_Y14SAR3_P006_12T057_2016_04_04-2016_04_12","39594",2.132866,1,1,0,0,0,1,0,0,0,0,0,0
"396584_A","396584_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","396584",2.8182945,1,1,0,0,0,0,0,0,0,0,0,0
"396607_A","396607_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","396607",2.8182945,1,1,0,0,0,0,0,0,0,0,0,0
"396615_A","396615_7_Y16SAR4_P001_12T090_2017_04_19-2017_05_01","396615",1.6577917,1,1,0,0,0,0,0,0,0,0,0,0
"396621_A","396621_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","396621",2.8182945,1,1,0,0,0,0,0,0,0,0,0,0
"396709_A","396709_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","396709",2.8182945,1,1,0,0,0,0,0,0,0,0,0,0
"39671_A","39671_7_Y14SAR3_P006_12T057_2016_04_04-2016_04_12","39671",2.132866,1,1,0,0,0,0,0,0,0,0,0,0
"396781_A","396781_7_Y16SAR4_P001_12T090_2017_04_19-2017_05_01","396781",1.6577917,1,1,0,0,0,0,0,0,0,0,0,0
"396833_A","396833_7_Y16SAR4_P001_12T090_2017_04_19-2017_05_01","396833",1.6577917,1,1,0,0,0,0,0,0,0,0,0,0
"39709_A","39709_7_Y17SAR3_P008_12T109_2018_04_09-2018_04_19","39709",1.895166,1,1,0,0,0,0,0,0,0,0,0,0
"39742_A","39742_7_Y17SAR3_P008_12T109_2018_04_09-2018_04_19","39742",1.895166,1,1,0,0,0,0,0,0,0,0,0,0
"397449_A","397449_7_Y15SAR4_P002_12T096_2015_05_14-2015_05_20","397449",1.8719485,1,1,0,0,0,1,0,0,0,0,0,0
"40164_A","40164_8_Y14SAR3_P008_12T059_2016_05_02-2016_05_10","40164",2.1570125,1,1,0,0,0,0,0,0,0,0,0,0
"40197_A","40197_8_Y14SAR3_P008_12T059_2016_05_02-2016_05_10","40197",2.1570125,1,1,0,0,0,0,0,0,0,0,0,0
"40278_A","40278_8_Y14SAR3_P008_12T059_2016_05_02-2016_05_10","40278",2.1570125,1,1,0,0,0,0,0,0,0,0,0,0
"40283_A","40283_8_Y14SAR3_P008_12T059_2016_05_02-2016_05_10","40283",2.1570125,1,1,0,0,0,0,0,0,0,0,0,0
"402934_A","402934_7_Y15SAR4_P002_12T096_2015_05_14-2015_05_20","402934",1.8719485,1,1,0,0,0,0,0,0,0,0,0,0
"402988_A","402988_7_Y15SAR4_P002_12T096_2015_05_14-2015_05_20","402988",1.8719485,1,1,0,0,0,0,0,0,0,0,0,0
"40403_A","40403_8_Y18SAR4_P002_12T127_2018_05_07-2018_05_16","40403",1.874924,1,3,0,1,0,0,0,0,0,0,0,0
"40419_A","40419_8_Y18SAR4_P002_12T127_2018_05_07-2018_05_16","40419",1.874924,1,1,0,0,0,0,0,0,0,0,0,0
"40420_A","40420_7_Y14SAR3_P010_12T061_2016_05_02-2016_05_10","40420",1.4851888,1,1,0,0,0,0,0,0,0,0,0,0
"40445_A","40445_8_Y18SAR4_P002_12T127_2018_05_07-2018_05_16","40445",1.874924,1,1,0,0,0,0,0,0,0,0,0,0
"40453_A","40453_7_Y14SAR3_P010_12T061_2016_05_02-2016_05_10","40453",1.4851888,1,1,0,0,0,0,0,0,0,0,0,0
"40482_A","40482_7_Y14SAR3_P010_12T061_2016_05_02-2016_05_10","40482",1.4851888,1,1,0,0,0,0,0,0,0,0,0,0
"40482_B","40482_8_Y18SAR4_P002_12T127_2018_05_07-2018_05_16","40482",1.874924,0,1,0,0,0,0,0,0,0,0,0,0
"40491_A","40491_8_Y18SAR4_P002_12T127_2018_05_07-2018_05_16","40491",1.874924,1,1,0,0,0,0,0,0,0,0,0,0
"40765_A","40765_11_Y15SAR4_P003_12T099_2015_05_14-2015_05_20","40765",2.6398551,1,1,0,0,0,0,0,0,0,0,0,0
"40916_A","40916_7_Y14SAR4_P007_12T069_2016_04_04-2016_04_12","40916",1.8404375,1,1,0,0,0,0,0,0,0,0,0,0
"41059_A","41059_7_Y14SAR4_P007_12T069_2016_04_04-2016_04_12","41059",1.8404375,1,1,0,0,0,1,0,0,0,0,0,0
"41075_A","41075_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01","41075",1.6811552,1,1,0,0,0,0,0,0,0,0,0,0
"41143_A","41143_11_Y18SAR3_P002_12T129_2018_05_07-2018_05_16","41143",3.296584,1,3,0,1,1,0,0,0,0,0,0,0
"41144_A","41144_14_Y14SAR3_P004_12T055_2014_04_24-2014_05_04","41144",2.0850441,1,1,0,0,0,0,0,0,0,0,0,0
"41144_B","41144_7_Y14SAR3_P004_12T055_2014_04_24-2014_05_04","41144",1.9624666,0,1,0,0,0,0,0,0,0,0,0,0
"41144_D","41144_7_Y14SAR3_P004_12T055_2016_04_04-2016_04_12","41144",2.3170059,0,1,0,0,0,0,0,0,0,0,0,0
"41144_C","41144_7_Y15SAR3_P002_12T085_2015_04_14-2015_04_22","41144",2.5498943,0,1,0,0,0,0,0,0,0,0,0,0
"41164_A","41164_14_Y14SAR3_P004_12T055_2014_04_24-2014_05_04","41164",2.0850441,1,1,0,0,0,0,0,0,0,0,0,0
"41164_B","41164_7_Y14SAR3_P004_12T055_2014_04_24-2014_05_04","41164",1.9624666,0,1,0,0,0,0,0,0,0,0,0,0
"41164_D","41164_7_Y14SAR3_P004_12T055_2016_04_04-2016_04_12","41164",2.3170059,0,1,0,0,0,0,0,0,0,0,0,0
"41164_C","41164_7_Y15SAR3_P002_12T085_2015_04_14-2015_04_22","41164",2.5498943,0,1,0,0,0,0,0,0,0,0,0,0
"41173_A","41173_7_Y15SAR3_P002_12T085_2015_04_14-2015_04_22","41173",2.5498943,1,1,0,0,0,0,0,0,0,0,0,0
"41180_A","41180_11_Y18SAR3_P002_12T129_2018_05_07-2018_05_16","41180",3.296584,1,1,0,0,0,0,0,0,0,0,0,0
"41274_A","41274_7_Y16SAR4_P001_12T093_2017_04_19-2017_05_01","41274",2.0049415,1,1,0,0,0,0,0,0,0,0,0,0
"41277_A","41277_7_Y16SAR4_P001_12T093_2017_04_19-2017_05_01","41277",2.0049415,1,1,0,0,0,0,0,0,0,0,0,0
"41302_A","41302_7_Y16SAR4_P001_12T093_2017_04_19-2017_05_01","41302",2.0049415,1,1,0,0,0,0,0,0,0,0,0,0
"41354_A","41354_7_Y16SAR4_P001_12T093_2017_04_19-2017_05_01","41354",2.0049415,1,1,0,0,0,0,0,0,0,0,0,0
"417392_A","417392_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","417392",2.0082026,1,1,0,0,0,0,0,0,0,0,0,0
"417424_A","417424_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","417424",2.0082026,1,1,0,0,0,0,0,0,0,0,0,0
"417433_A","417433_7_Y14SAR1_P006_09T066_2015_02_16-2015_02_25","417433",1.7246832,1,1,0,0,0,0,0,0,0,0,0,0
"417440_A","417440_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","417440",2.392221,1,1,0,0,0,0,0,0,0,0,0,0
"417441_A","417441_7_Y14SAR1_P006_09T066_2015_02_16-2015_02_25","417441",1.7246832,1,1,0,0,0,1,0,0,0,0,0,0
"417453_A","417453_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","417453",2.0551565,1,1,0,0,0,0,0,0,0,0,0,0
"417471_A","417471_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","417471",2.392221,1,3,0,1,0,1,0,0,0,0,0,0
"417486_A","417486_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","417486",2.4094105,1,1,0,0,0,0,0,0,0,0,0,0
"417568_A","417568_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","417568",2.4094105,1,1,0,0,0,0,0,0,0,0,0,0
"417580_A","417580_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","417580",2.4094105,1,1,0,0,0,0,0,0,0,0,0,0
"417678_A","417678_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","417678",2.2568667,1,1,0,0,0,0,0,0,0,0,0,0
"418047_A","418047_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","418047",1.6425993,1,1,0,0,0,0,0,0,0,0,0,0
"418086_A","418086_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","418086",1.6425993,1,3,0,1,0,1,0,0,0,0,0,0
"418624_A","418624_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","418624",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"418630_A","418630_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","418630",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"418693_A","418693_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","418693",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"418725_A","418725_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","418725",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"418725_B","418725_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","418725",2.1866608,0,1,0,0,0,0,0,0,0,0,0,0
"418737_A","418737_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","418737",2.1866608,1,3,0,1,0,0,0,0,0,0,0,0
"418795_A","418795_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","418795",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"418831_A","418831_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","418831",2.1866608,1,1,0,0,0,0,0,0,0,0,0,0
"418971_A","418971_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","418971",2.1866608,1,1,0,0,0,0,0,0,0,0,0,0
"419205_A","419205_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","419205",1.6733749,1,1,0,0,0,0,0,0,0,0,0,0
"419294_A","419294_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","419294",1.360536,1,1,0,0,0,0,0,0,0,0,0,0
"419299_A","419299_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","419299",1.360536,1,1,0,0,0,0,0,0,0,0,0,0
"419334_A","419334_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","419334",1.360536,1,1,0,0,0,0,0,0,0,0,0,0
"419335_A","419335_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","419335",1.6733749,1,1,0,0,0,0,0,0,0,0,0,0
"419345_A","419345_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","419345",1.6733749,1,1,0,0,0,0,0,0,0,0,0,0
"419549_A","419549_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","419549",1.360536,1,1,0,0,0,0,0,0,0,0,0,0
"419632_A","419632_8_Y13SAR1_P010_09T010_2013_03_05-2013_03_17","419632",2.5491083,1,1,0,0,0,0,0,0,0,0,0,0
"422286_A","422286_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422286",1.6767163,1,1,0,0,0,2,0,0,0,0,0,0
"422289_A","422289_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422289",1.6767163,1,1,0,0,0,1,0,0,0,0,0,0
"422291_A","422291_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422291",1.6767163,1,1,0,0,0,0,0,0,0,0,0,0
"422292_A","422292_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422292",2.0082026,1,1,0,0,0,0,0,0,0,0,0,0
"422320_A","422320_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422320",2.0082026,1,1,0,0,0,1,0,0,0,0,0,0
"422355_A","422355_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422355",2.0082026,1,1,0,0,0,0,0,0,0,0,0,0
"422359_A","422359_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422359",2.0082026,1,1,0,0,0,0,0,0,0,0,0,0
"422366_A","422366_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422366",2.0082026,1,1,0,0,0,0,0,0,0,0,0,0
"422389_A","422389_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422389",1.6767163,1,1,0,0,0,0,0,0,0,0,0,0
"422406_A","422406_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422406",2.0082026,1,1,0,0,0,0,0,0,0,0,0,0
"422411_A","422411_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422411",1.6767163,1,1,0,0,0,0,0,0,0,0,0,0
"422436_A","422436_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422436",1.6767163,1,1,0,0,0,0,0,0,0,0,0,0
"422443_A","422443_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","422443",2.0551565,1,1,0,0,0,0,0,0,0,0,0,0
"422446_A","422446_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422446",1.6767163,1,1,0,0,0,0,0,0,0,0,0,0
"422464_A","422464_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","422464",2.0551565,1,1,0,0,0,0,0,0,0,0,0,0
"422486_A","422486_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","422486",2.0551565,1,1,0,0,0,0,0,0,0,0,0,0
"422501_A","422501_7_Y16SAR2_P003_09T121_2017_02_27-2017_03_05","422501",1.7155838,1,1,0,0,0,0,0,0,0,0,0,0
"422610_A","422610_7_Y16SAR2_P003_09T121_2017_02_27-2017_03_05","422610",1.7155838,1,1,0,0,0,0,0,0,0,0,0,0
"422619_A","422619_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","422619",2.0551565,1,1,0,0,0,0,0,0,0,0,0,0
"422639_A","422639_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","422639",2.4094105,1,1,0,0,0,0,0,0,0,0,0,0
"422649_A","422649_7_Y16SAR2_P003_09T121_2017_02_27-2017_03_05","422649",1.7155838,1,1,0,0,0,0,0,0,0,0,0,0
"422683_A","422683_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","422683",2.4094105,1,1,0,0,0,0,0,0,0,0,0,0
"422721_A","422721_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422721",2.2568667,1,1,0,0,0,0,0,0,0,0,0,0
"422761_A","422761_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422761",2.2568667,1,1,0,0,0,0,0,0,0,0,0,0
"422888_A","422888_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422888",2.2568667,1,1,0,0,0,0,0,0,0,0,0,0
"422907_A","422907_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422907",2.2568667,1,1,0,0,0,2,0,0,0,0,0,0
"422921_A","422921_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422921",2.2568667,1,1,0,0,0,0,0,0,0,0,0,0
"422933_A","422933_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422933",2.2568667,1,1,0,0,0,0,0,0,0,0,0,0
"423267_A","423267_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","423267",1.6425993,1,1,0,0,0,0,0,0,0,0,0,0
"423270_A","423270_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","423270",1.6425993,1,1,0,0,0,0,0,0,0,0,0,0
"423416_A","423416_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","423416",1.6425993,1,1,0,0,0,0,0,0,0,0,0,0
"423784_A","423784_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","423784",2.1866608,1,1,0,0,0,0,0,0,0,0,0,0
"457505_A","457505_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","457505",2.035988,1,1,0,0,0,0,0,0,0,0,0,0
"457615_A","457615_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","457615",2.035988,1,1,0,0,0,0,0,0,0,0,0,0
"460374_A","460374_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","460374",2.5875418,1,1,0,0,0,0,0,0,0,0,0,0
"460378_A","460378_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","460378",2.5875418,1,1,0,0,0,0,0,0,0,0,0,0
"460380_A","460380_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02","460380",2.19595,1,1,0,0,0,0,0,0,0,0,0,0
