CUBEIDPUB,CUBEID,CATID,PA_GASKIN,PA_GASKIN_ERR
"396607_A","396607_blue_red_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","396607",272.5,0.16666667
"396615_A","396615_blue_red_7_Y16SAR4_P001_12T090_2017_04_19-2017_05_01","396615",288.5,0.25
"396621_A","396621_blue_red_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","396621",119.5,1.3333334
"396709_A","396709_blue_red_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","396709",145.0,0.9166667
"396781_A","396781_blue_red_7_Y16SAR4_P001_12T090_2017_04_19-2017_05_01","396781",161.5,0.16666667
"396833_A","396833_blue_red_7_Y16SAR4_P001_12T090_2017_04_19-2017_05_01","396833",356.0,0.16666667
"397449_A","397449_blue_red_7_Y15SAR4_P002_12T096_2015_05_14-2015_05_20","397449",176.5,0.33333334
"402934_A","402934_blue_red_7_Y15SAR4_P002_12T096_2015_05_14-2015_05_20","402934",349.0,0.33333334
"402988_A","402988_blue_red_7_Y15SAR4_P002_12T096_2015_05_14-2015_05_20","402988",158.0,0.33333334
"417392_A","417392_blue_red_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","417392",165.5,0.16666667
"417424_A","417424_blue_red_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","417424",209.0,0.16666667
"417433_A","417433_blue_red_7_Y14SAR1_P006_09T066_2015_02_16-2015_02_25","417433",127.5,0.16666667
"417440_A","417440_blue_red_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","417440",214.5,0.25
"417441_A","417441_blue_red_7_Y14SAR1_P006_09T066_2015_02_16-2015_02_25","417441",41.5,0.16666667
"417453_A","417453_blue_red_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","417453",196.5,0.16666667
"417471_A","417471_blue_red_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","417471",108.5,0.41666666
"417486_A","417486_blue_red_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","417486",237.5,0.16666667
"417568_A","417568_blue_red_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","417568",295.0,0.33333334
"417580_A","417580_blue_red_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","417580",321.5,9.583333
"417678_A","417678_blue_red_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","417678",184.0,0.16666667
"418047_A","418047_blue_red_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","418047",4.5,0.5833333
"418086_A","418086_blue_red_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","418086",181.5,0.25
"418624_A","418624_blue_red_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","418624",280.5,0.16666667
"418630_A","418630_blue_red_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","418630",285.5,12.916667
"418693_A","418693_blue_red_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","418693",162.0,0.8333333
"418725_A","418725_blue_red_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","418725",243.0,0.16666667
"418725_B","418725_blue_red_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","418725",244.0,0.16666667
"418737_A","418737_blue_red_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","418737",151.5,0.16666667
"418795_A","418795_blue_red_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","418795",334.0,0.16666667
"418831_A","418831_blue_red_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","418831",320.0,0.33333334
"418971_A","418971_blue_red_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","418971",104.5,0.25
"419205_A","419205_blue_red_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","419205",113.5,11.5
"419294_A","419294_blue_red_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","419294",346.5,0.16666667
"419299_A","419299_blue_red_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","419299",358.0,0.16666667
"419334_A","419334_blue_red_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","419334",253.5,0.16666667
"419335_A","419335_blue_red_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","419335",359.0,2.75
"419345_A","419345_blue_red_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","419345",67.0,2.8333333
"419549_A","419549_blue_red_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","419549",319.5,0.16666667
"419632_A","419632_blue_red_8_Y13SAR1_P010_09T010_2013_03_05-2013_03_17","419632",18.5,0.5
"422286_A","422286_blue_red_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422286",349.0,0.16666667
"422289_A","422289_blue_red_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422289",110.5,0.16666667
"422291_A","422291_blue_red_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422291",96.5,0.25
"422292_A","422292_blue_red_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422292",6.0,0.16666667
"422320_A","422320_blue_red_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422320",3.0,0.16666667
"422355_A","422355_blue_red_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422355",12.5,0.5833333
"422359_A","422359_blue_red_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422359",94.5,0.16666667
"422366_A","422366_blue_red_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422366",348.0,0.16666667
"422389_A","422389_blue_red_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422389",42.0,0.6666667
"422406_A","422406_blue_red_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","422406",175.5,7.8333335
"422411_A","422411_blue_red_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422411",186.5,1.0
"422436_A","422436_blue_red_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422436",138.0,0.16666667
"422443_A","422443_blue_red_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","422443",126.5,0.16666667
"422446_A","422446_blue_red_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","422446",176.0,0.5
"422464_A","422464_blue_red_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","422464",209.0,0.16666667
"422486_A","422486_blue_red_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","422486",147.5,0.16666667
"422501_A","422501_blue_red_7_Y16SAR2_P003_09T121_2017_02_27-2017_03_05","422501",356.0,0.16666667
"422610_A","422610_blue_red_7_Y16SAR2_P003_09T121_2017_02_27-2017_03_05","422610",12.0,2.8333328
"422619_A","422619_blue_red_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","422619",319.0,0.33333334
"422639_A","422639_blue_red_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","422639",332.5,5.3333335
"422649_A","422649_blue_red_7_Y16SAR2_P003_09T121_2017_02_27-2017_03_05","422649",306.0,0.5833333
"422683_A","422683_blue_red_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","422683",344.5,0.75
"422721_A","422721_blue_red_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422721",141.0,0.16666667
"422761_A","422761_blue_red_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422761",77.0,0.16666667
"422888_A","422888_blue_red_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422888",20.0,1.5
"422907_A","422907_blue_red_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422907",16.5,2.75
"422921_A","422921_blue_red_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422921",259.0,0.16666667
"422933_A","422933_blue_red_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","422933",21.5,0.16666667
"423267_A","423267_blue_red_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","423267",109.5,0.9166667
"423270_A","423270_blue_red_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","423270",191.5,0.16666667
"423416_A","423416_blue_red_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","423416",76.0,0.41666666
"423784_A","423784_blue_red_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","423784",39.5,0.16666667
"457505_A","457505_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","457505",326.0,0.16666667
"457615_A","457615_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","457615",191.5,0.25
"460374_A","460374_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","460374",202.5,0.16666667
"460378_A","460378_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","460378",344.0,0.5833333
"460380_A","460380_blue_red_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02","460380",170.5,1.5
"460424_A","460424_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","460424",241.5,12.166667
"460756_A","460756_blue_red_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10","460756",52.0,0.16666667
"460767_A","460767_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","460767",142.5,0.16666667
"463119_A","463119_blue_red_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02","463119",21.0,0.16666667
"463148_A","463148_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","463148",169.5,0.16666667
"463264_A","463264_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","463264",88.5,0.25
"463288_A","463288_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","463288",82.5,0.16666667
"463317_A","463317_blue_red_7_Y13SAR1_P002_15T006_2013_03_05-2013_03_17","463317",283.5,0.5
"463367_A","463367_blue_red_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","463367",350.5,0.16666667
"463367_B","463367_blue_red_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","463367",347.0,0.16666667
"463367_C","463367_blue_red_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01","463367",350.5,0.16666667
"463434_B","463434_blue_red_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","463434",115.5,0.16666667
"463434_C","463434_blue_red_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01","463434",114.0,0.16666667
"463434_A","463434_blue_red_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","463434",116.0,0.16666667
"463641_A","463641_blue_red_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10","463641",345.5,0.16666667
"463643_A","463643_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","463643",214.0,0.16666667
"463660_A","463660_blue_red_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10","463660",74.0,0.9166667
"463668_A","463668_blue_red_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10","463668",177.5,0.16666667
"484976_A","484976_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","484976",51.0,0.16666667
"485046_A","485046_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","485046",311.5,0.16666667
"485047_A","485047_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","485047",274.5,0.25
"485127_A","485127_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","485127",210.5,0.33333334
"485504_A","485504_blue_red_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","485504",207.0,0.16666667
"485529_A","485529_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","485529",115.5,14.833332
"485646_A","485646_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","485646",1.0,0.16666667
"485688_A","485688_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","485688",342.0,0.75
"485690_A","485690_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","485690",79.5,0.16666667
"485823_A","485823_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","485823",35.0,1.0833334
"485833_A","485833_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","485833",238.0,0.5
"485834_A","485834_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","485834",44.5,0.16666667
"485882_A","485882_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","485882",303.0,0.16666667
"485883_A","485883_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","485883",152.5,0.16666667
"485885_A","485885_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","485885",83.5,0.16666667
"485919_A","485919_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","485919",329.5,0.16666667
"485921_A","485921_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","485921",179.5,0.16666667
"485922_A","485922_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","485922",5.5,0.16666667
"485924_A","485924_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","485924",18.0,0.16666667
"486092_A","486092_blue_red_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19","486092",88.5,0.16666667
"486213_A","486213_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","486213",174.5,0.33333334
"486275_A","486275_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","486275",2.5,0.16666667
"486276_A","486276_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","486276",312.0,0.25
"486782_A","486782_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","486782",257.0,0.16666667
"486834_A","486834_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","486834",153.0,0.16666667
"486872_A","486872_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","486872",304.0,0.16666667
"486957_A","486957_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","486957",74.0,0.16666667
"487010_A","487010_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","487010",302.5,0.16666667
"487019_A","487019_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","487019",341.0,0.16666667
"487019_B","487019_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","487019",344.0,0.16666667
"487027_A","487027_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","487027",261.0,0.16666667
"487060_A","487060_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","487060",77.5,0.33333334
"487060_B","487060_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","487060",77.5,0.16666667
"487175_A","487175_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","487175",56.5,0.16666667
"487175_B","487175_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","487175",57.5,0.16666667
"491457_A","491457_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","491457",119.0,0.16666667
"491460_A","491460_blue_red_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02","491460",128.0,0.16666667
"491475_A","491475_blue_red_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02","491475",13.0,0.6666667
"491508_A","491508_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","491508",8.0,0.16666667
"491509_A","491509_blue_red_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02","491509",248.5,0.16666667
"491552_A","491552_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","491552",268.5,0.16666667
"491608_A","491608_blue_red_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","491608",89.5,1.0
"491743_A","491743_blue_red_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","491743",9.5,0.16666667
"491743_B","491743_blue_red_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","491743",11.0,0.25
"491743_C","491743_blue_red_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01","491743",7.0,0.16666667
"491887_A","491887_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","491887",155.0,0.16666667
"491956_A","491956_blue_red_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10","491956",102.5,0.16666667
"491960_A","491960_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","491960",71.0,0.16666667
"492384_A","492384_blue_red_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","492384",138.0,0.16666667
"492411_A","492411_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","492411",82.5,0.6666667
"492414_A","492414_blue_red_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","492414",61.5,0.16666667
"492486_A","492486_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","492486",122.0,0.16666667
"492690_A","492690_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","492690",245.5,0.25
"492883_A","492883_blue_red_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19","492883",177.5,0.16666667
"492941_A","492941_blue_red_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19","492941",108.0,0.16666667
"492957_A","492957_blue_red_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19","492957",70.5,0.16666667
"493028_A","493028_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","493028",184.5,9.749998
"493621_A","493621_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","493621",85.0,0.16666667
"493702_B","493702_blue_red_9_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","493702",206.0,0.5833333
"493702_A","493702_blue_red_16_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","493702",171.0,0.25
"493702_C","493702_blue_red_7_Y17SAR2_P005_15T122_2018_05_07-2018_05_16","493702",120.5,0.16666667
"493811_A","493811_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","493811",111.0,0.8333333
"493812_A","493812_blue_red_7_Y14SAR2_P002_15T062_2017_02_27-2017_03_05","493812",143.5,0.33333334
"493825_A","493825_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","493825",106.5,3.0
"493832_A","493832_blue_red_7_Y14SAR2_P002_15T062_2017_02_27-2017_03_05","493832",305.5,0.16666667
"493838_A","493838_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","493838",311.5,6.8333335
"493838_B","493838_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","493838",297.0,0.16666667
"496966_A","496966_blue_red_7_Y13SAR1_P002_15T006_2013_03_05-2013_03_17","496966",231.0,0.16666667
"496978_A","496978_blue_red_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","496978",325.0,0.16666667
"496978_B","496978_blue_red_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","496978",325.0,0.16666667
"496978_C","496978_blue_red_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01","496978",324.0,0.16666667
"497035_A","497035_blue_red_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10","497035",216.0,0.16666667
"504713_A","504713_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","504713",297.0,0.16666667
"504730_A","504730_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","504730",235.5,0.33333334
"504877_A","504877_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","504877",127.0,0.5833333
"504879_A","504879_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","504879",68.5,0.33333334
"504882_A","504882_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","504882",348.0,0.16666667
"504922_A","504922_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","504922",33.5,0.16666667
"505316_A","505316_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","505316",281.5,0.16666667
"505341_A","505341_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","505341",181.0,0.16666667
"505765_A","505765_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","505765",162.5,0.33333334
"505788_A","505788_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","505788",341.5,0.16666667
"6821_A","6821_blue_red_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","6821",344.0,0.16666667
"6837_A","6837_blue_red_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","6837",289.5,0.16666667
"7139_A","7139_blue_red_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16","7139",181.0,0.16666667
"7206_A","7206_blue_red_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16","7206",279.5,0.25
"7289_A","7289_blue_red_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16","7289",100.0,0.33333334
"7715_A","7715_blue_red_7_Y14SAR4_P002_12T064_2014_05_23-2014_06_01","7715",146.0,0.16666667
"7839_A","7839_blue_red_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01","7839",107.5,0.16666667
"7841_A","7841_blue_red_7_Y14SAR4_P002_12T064_2014_05_23-2014_06_01","7841",6.0,0.33333334
"7946_A","7946_blue_red_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01","7946",241.5,0.16666667
"7969_A","7969_blue_red_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01","7969",300.5,0.16666667
"7992_A","7992_blue_red_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01","7992",144.5,3.0
"8319_A","8319_blue_red_7_Y17SAR3_P002_12T103_2018_02_12-2018_02_19","8319",222.0,1.75
"8353_A","8353_blue_red_7_Y14SAR1_P005_12T045_2015_02_16-2015_02_25","8353",348.0,0.16666667
"8391_A","8391_blue_red_7_Y14SAR4_P001_12T063_2014_05_23-2014_06_01","8391",252.0,0.16666667
"8404_A","8404_blue_red_7_Y14SAR4_P001_12T063_2014_05_23-2014_06_01","8404",39.0,0.16666667
"8485_A","8485_blue_red_7_Y15SAR3_P001_12T084_2015_04_14-2015_04_22","8485",13.5,0.16666667
"8487_A","8487_blue_red_7_Y15SAR3_P001_12T084_2015_04_14-2015_04_22","8487",193.0,0.41666666
"8488_A","8488_blue_red_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01","8488",218.0,0.16666667
"8490_A","8490_blue_red_7_Y14SAR1_P005_12T045_2015_02_16-2015_02_25","8490",228.5,0.16666667
"8562_A","8562_blue_red_7_Y14SAR1_P005_12T045_2015_02_16-2015_02_25","8562",264.0,0.75
"8570_A","8570_blue_red_7_Y15SAR3_P001_12T084_2015_04_14-2015_04_22","8570",183.5,0.16666667
"8703_A","8703_blue_red_6_Y16SAR4_P002_12T100_2017_04_19-2017_05_01","8703",315.5,0.16666667
"8706_A","8706_blue_red_6_Y16SAR4_P002_12T100_2017_04_19-2017_05_01","8706",253.0,0.16666667
"8865_A","8865_blue_red_6_Y16SAR4_P002_12T100_2017_04_19-2017_05_01","8865",149.0,0.75
"8913_A","8913_blue_red_6_Y16SAR4_P002_12T100_2017_04_19-2017_05_01","8913",138.0,0.6666667
"9032_A","9032_blue_red_6_Y15SAR3_P005_12T092_2015_04_14-2015_04_22","9032",183.5,14.0
"9062_A","9062_blue_red_6_Y15SAR3_P005_12T092_2015_04_14-2015_04_22","9062",288.5,0.16666667
"9067_A","9067_blue_red_6_Y15SAR3_P005_12T092_2015_04_14-2015_04_22","9067",139.5,0.5
"9112_A","9112_blue_red_6_Y15SAR3_P005_12T092_2015_04_14-2015_04_22","9112",292.0,0.16666667
"9115_A","9115_blue_red_6_Y15SAR3_P005_12T092_2015_04_14-2015_04_22","9115",290.0,0.16666667
"9163_A","9163_blue_red_6_Y15SAR3_P005_12T092_2015_04_14-2015_04_22","9163",268.0,0.16666667
"9352_A","9352_blue_red_8_Y14SAR3_P005_12T056_2015_01_19-2015_01_26","9352",197.5,0.16666667
"14552_A","14552_blue_red_7_Y14SAR4_P008_15T094_2016_04_04-2016_04_12","14552",245.0,3.8333333
"14555_A","14555_blue_red_7_Y14SAR4_P008_15T094_2016_04_04-2016_04_12","14555",316.5,0.16666667
"14697_A","14697_blue_red_7_Y17SAR3_P012_15T129_2018_05_07-2018_05_16","14697",5.0,0.16666667
"14753_A","14753_blue_red_7_Y17SAR3_P012_15T129_2018_05_07-2018_05_16","14753",93.5,0.25
"14812_A","14812_blue_red_6_Y14SAR2_P007_15T067_2016_05_02-2016_05_10","14812",305.0,0.16666667
"15165_A","15165_blue_red_6_Y14SAR4_P001_15T087_2014_05_23-2014_06_01","15165",153.5,0.25
"15165_B","15165_blue_red_9_Y15SAR4_P001_15T110_2015_05_14-2015_05_20","15165",148.5,0.33333334
"15218_A","15218_blue_red_7_Y14SAR2_P003_15T063_2014_04_02-2014_04_06","15218",143.0,0.25
"15220_A","15220_blue_red_6_Y14SAR4_P001_15T087_2014_05_23-2014_06_01","15220",305.5,0.41666666
"15220_B","15220_blue_red_9_Y15SAR4_P001_15T110_2015_05_14-2015_05_20","15220",302.0,0.5833333
"15481_A","15481_blue_red_8_Y15SAR3_P002_15T108_2015_04_14-2015_04_22","15481",69.5,0.16666667
"15847_A","15847_blue_red_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16","15847",160.0,0.16666667
"15898_A","15898_blue_red_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16","15898",142.5,0.16666667
"16022_A","16022_blue_red_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16","16022",303.0,0.16666667
